date	url	title	company	reason	replacement_url	job_id
2026-09-12	https://jobs.lever.co/weloglobal/d1f093c7-88fe-44d3-9e2a-337766962cd0	Korean (Korea) > Japanese (Japan) Lyric Translation Reviewer	Welo Global	官方职位接口已不存在该岗位		j_5ecaf19c644e
2026-09-12	https://jobs.deel.com/deel/job-details/32a60b8e-cdbb-475a-8659-003ca4b0d9a6/overview	Legal Counsel, Mobility	Deel	页面标记: job not found		j_5f87a75e5863
2026-09-12	https://jobs.workable.com/view/i4VqKajTDAn2h1iUev9KrB/remote-senior-technical-editor-(heavy%2Fcomplex-machinery)-in-beijing-at-avomind	Senior Technical Editor (Heavy/Complex Machinery)	Avomind	http error 410		j_607555cabf96
2026-09-12	https://careers.cathaypacific.com/en/careers/jobs/china/marketing-executive-30918	Marketing Executive	Cathay / Cathay Careers	http error 404		j_60e765be888b
2026-09-12	https://jobs.lever.co/veeva/c7923967-6a98-47fb-b683-d641de3b5c1b	GL Accountant - Asia	Veeva Systems	官方职位接口已不存在该岗位		j_610c29be097f
2026-09-12	https://job-boards.greenhouse.io/scopely/jobs/5204332008	Lead Product Manager, Mobile Games	Scopely	官方职位接口已不存在该岗位		j_62f0fe1555d5
2026-09-12	https://jy.tust.edu.cn/correcruit/content/id/44764.html	线上助教兼职	深圳市万校互联科技有限公司 / 天津科技大学就业信息网	页面未找到岗位标题		j_632633442fe1
2026-09-12	https://jobs.lever.co/yuno/a9a5abcc-112c-47a3-ba23-6a153c764375	(Golang) Backend Developer - Integrations	Yuno	官方职位接口已不存在该岗位		j_64c52a2dacb8
2026-09-12	https://job-boards.greenhouse.io/coursera/jobs/6000017004	Public Relations Manager I, APAC	Coursera	官方职位接口已不存在该岗位		j_654690f80f26
2026-09-12	https://careers.datadoghq.com/detail/7930201?gh_jid=7930201	Coordinator, Business Recruiting (Contract)	Datadog / 官方招聘页	http error 404		j_65b49629acbe
2026-09-12	https://jobs.ashbyhq.com/meshy/a4c75007-043c-4369-b1ee-0498949d2940	Creator Marketing Specialist	Meshy LLC	官方公开职位列表已不存在该岗位		j_6607f9c7bf88
2026-09-12	https://jobs.ashbyhq.com/bjakcareer/94d2727e-7549-48e5-87cb-e69416e01c6f	Product Lead - Finance Super App (China)	BJAK	页面未找到岗位标题		j_66c45f0546e2
2026-09-12	https://jobs.ashbyhq.com/bjakcareer/fed22dfc-fb9a-45ee-a392-639476e54529	Technical Product Manager, AI Systems	Bjak	页面未找到岗位标题		j_66ec4c12b76d
2026-09-12	https://job-boards.greenhouse.io/correlationone/jobs/5989610004	Curriculum Developer: Aerospace Technician (contract; part time)	Correlation One	官方职位接口已不存在该岗位		j_6701991a22df
2026-09-12	https://jobs.lever.co/shopback-2/74ba8992-7cf0-45ed-bb1d-45767ec8709b	Product Designer	ShopBack	官方职位接口已不存在该岗位		j_678358cd5cb7
2026-09-12	https://jobs.workable.com/view/7qEctjcfbm2viKrufyE3ZE/remote-senior-product-manager-%28apac%29-in-singapore-at-kora	Senior Product Manager (APAC)	Kora	http error 410		j_67b9d7c84f45
2026-09-12	https://job-boards.greenhouse.io/clickhouse/jobs/5720674004	Engineering Manager - China	ClickHouse	官方职位接口已不存在该岗位		j_6f36f0d9a87d
2026-09-12	https://jobs.workable.com/view/6KYf4EJp9FK1pzBEPJVyMu/hybrid-head-of-commercial-enablement-apac-in-shanghai-at-nuvei	Head of Commercial Enablement APAC	Nuvei	http error 410		j_6f3906064e56
2026-09-12	https://jobs.workable.com/view/2oporKz3tsokexAQEsb2zt/business-development-manager--apac-prince2-%28remote%29-in-malaysia-at-peoplecert	Business Development Manager- APAC PRINCE2 (Remote)	PEOPLECERT	http error 410		j_6f901586c20a
2026-09-12	https://job-boards.greenhouse.io/clickhouse/jobs/5980183004	Senior Consulting Engineer - Singapore	ClickHouse	官方职位接口已不存在该岗位		j_6fca9e8d329c
2026-09-12	https://job-boards.greenhouse.io/guidepoint/jobs/8610677002	Talent Acquisition Associate	Guidepoint	官方职位接口已不存在该岗位		j_700feec70dd9
2026-09-12	https://jobs.workable.com/view/84pNoPZ2xqVKqJXionz8pG/remote-sf-ec-%2B-time-off---consultant-in-china-at-rolling-arrays---consulting	SF EC + Time Off - Consultant	Rolling Arrays - Consulting	http error 410		j_70b436fe6680
2026-09-12	https://jobs.workable.com/view/7bta2qPu3zVApdj7812PQR/seo%2Fgeo-and-content-marketing-specialist-in-hong-kong-at-apm-monaco	SEO/GEO and Content Marketing Specialist	APM Monaco	http error 410		j_70c4908718e1
2026-09-12	https://job-boards.greenhouse.io/gitlab/jobs/8514379002	Senior Customer Success Manager - India	GitLab	官方职位接口已不存在该岗位		j_720497650930
2026-09-12	https://job-boards.greenhouse.io/scopely/jobs/5230561008	People Operations & Benefits Specialist (Contractor)	Scopely	官方职位接口已不存在该岗位		j_72885f6b20c3
2026-09-12	https://jobs.workable.com/view/tiyn5D3ddk64Rbs3haYW37/hybrid-intern---clients-and-markets-in-shanghai-at-control-risks	Intern - Clients and Markets	Control Risks	http error 410		j_73e39d012f72
2026-09-12	https://job-boards.greenhouse.io/adyen/jobs/8034919	Implementation Engineer I	Adyen	官方职位接口已不存在该岗位		j_749bff169366
2026-09-12	https://jobs.workable.com/view/6CgdEQGJFnoDZ6xy7D8AHA/remote-growth-marketing-lead-in-indonesia-at-intellect	Growth Marketing Lead	Intellect	http error 410		j_756106bd3cfb
2026-09-12	https://job-boards.greenhouse.io/clickhouse/jobs/6097383004	People Business Partner Lead - APJ	ClickHouse	官方职位接口已不存在该岗位		j_7655ba71d8c4
2026-09-12	https://jobs.lever.co/patsnap/7dd988e8-e8da-4a1e-ae7a-c418758fe8b8	Senior/ Software Engineer(Backend)	Patsnap	官方职位接口已不存在该岗位		j_76dd898d02ba
2026-09-12	https://jobs.lever.co/brooksrunning/5590f29f-d7af-43d0-9bfa-13169fb3bdb7	3PL Distribution & Transportation Operations Manager, China	Brooks Running	官方职位接口已不存在该岗位		j_77901dd0f8db
2026-09-12	https://jobs.lever.co/xsolla/f2aab2a7-beae-4f6f-9995-0bfc3569e2f5	Global Materials and Production Manager	Xsolla	官方职位接口已不存在该岗位		j_780987d0a6e2
2026-09-12	https://jobs.workable.com/view/989m1b95y166s8oRjNt4Tr/remote-digital-marketing-manager---ecommerce-in-singapore-at-living-in-a-bubble	Digital Marketing Manager - Ecommerce	Living in a Bubble	http error 410		j_78fafe4bf5fc
2026-09-12	https://jobs.workable.com/view/dYs5wqiLcuHPHaDKGWHyXY/hybrid-data-%26-pricing-analyst%2C-apac-in-shanghai-at-nuvei	Data & Pricing Analyst, APAC	Nuvei	http error 410		j_796862d3b983
2026-09-12	https://jobs.lever.co/elfbeauty/b938ff42-6e79-4bdb-93f7-0b582a359edc	Manager, Project Management of NPD & LCM	e.l.f. Beauty	官方职位接口已不存在该岗位		j_7b0f1bee6740
2026-09-12	https://job-boards.greenhouse.io/lumimeds/jobs/4302204009	Marketing Project Manager	LumiMeds	官方职位接口已不存在该岗位		j_7b931286b217
2026-09-12	https://jobs.lever.co/weloglobal/e7034076-e172-4246-9fba-3eb32f602e46	Project Manager	Welo Global	官方职位接口已不存在该岗位		j_7d566097b524
2026-09-12	https://jobs.workable.com/view/rRXvQAJjJDiYbepq4DVKeW/community-associate%2Fbarista-(customer-service%2C-events-and-sales-in-sai-kung-at-the-flexi-group	Community Associate/Barista (Customer Service, Events and Sales)	The Flexi Group	http error 410		j_7e43f7c069a5
2026-09-12	https://asana.com/jobs/apply/7958707	Channel Partner Manager, South Asia	Asana	http error 404		j_7e95f14d3d6e
2026-09-12	https://jobs.workable.com/view/cvRPaNhMr9Dzf7wkdE17oQ/senior-brand-content-creative---storytelling%2C-aigc-%26-motion-in-shenzhen-at-moomoo	Senior Brand Content Creative - Storytelling, AIGC & Motion	moomoo	http error 410		j_7fe6f7912f45
2026-09-12	https://job-boards.greenhouse.io/goatgroup/jobs/4721826005	Software Engineer I	GOAT Group	官方职位接口已不存在该岗位		j_81375b37ab65
2026-09-12	https://job-boards.greenhouse.io/css/jobs/8013872002	Senior Software Engineer, CloudKitchens - Beijing	CloudKitchens	官方职位接口已不存在该岗位		j_816dad82bc9f
2026-09-12	https://boards.greenhouse.io/flexport/jobs/7981654?gh_jid=7981654	Ocean Operations Associate	Flexport	官方职位接口已不存在该岗位		j_819e047be9ce
2026-09-12	https://jobs.lever.co/jumpcloud/9a6ab6b6-d8fc-4e34-8d13-9e8016e98223	Account Manager - Singapore	JumpCloud	官方职位接口已不存在该岗位		j_831c14f1aa74
2026-09-12	https://jobs.lever.co/jumpcloud/3c532d6e-0664-4093-861a-1fdd3f94f27d	Learning Experience Specialist - India	JumpCloud	官方职位接口已不存在该岗位		j_83df8f05bd53
2026-09-12	https://jobs.workable.com/view/khjxfaPM78ebWZxFdJmgYa/remote-language-ai-solutions-specialist-in-singapore-at-keywords-studios	Language AI Solutions Specialist	Keywords Studios	http error 410		j_8422e75d2308
2026-09-12	https://job-boards.greenhouse.io/vercel/jobs/5858553004	Senior Customer Support Engineer	Vercel	官方职位接口已不存在该岗位		j_845f4162dd79
2026-09-12	https://job-boards.greenhouse.io/clickhouse/jobs/5768077004	Senior Cloud Performance Engineer	ClickHouse	官方职位接口已不存在该岗位		j_84b8d3dd5e9b
2026-09-12	https://job-boards.greenhouse.io/impact/jobs/8371681002	Associate Customer Success Manager	impact.com	官方职位接口已不存在该岗位		j_857e7f351fc0
2026-09-12	https://jobs.lever.co/getwingapp/bd02a64d-f28f-44ea-8b95-efd29107b859	Product Manager, AI Solutions	Wing Assistant	官方职位接口已不存在该岗位		j_858bd7846391
2026-09-12	https://jobs.workable.com/view/sck6SqG1MRR5hm8MjF2UXJ/remote-senior-influencer-%26-partnerships-manager-in-china-at-avomind	Senior Influencer & Partnerships Manager	Avomind	http error 410		j_858fd14adf13
2026-09-12	https://job-boards.greenhouse.io/globalizationpartners/jobs/7712244003	Revenue Operations Specialist	G-P	官方职位接口已不存在该岗位		j_86049324721f
2026-09-12	https://jobs.lever.co/collabora/ce9e8f6d-10e8-4357-8ef1-f307e9d0c3ec	QA Specialist (China, Japan, Indonesia, Australia, Philippines and Thailand)	Collabora Productivity	官方职位接口已不存在该岗位		j_8746f2b846de
2026-09-12	https://jobs.workable.com/view/v3C2mcKUemUdSeHyTgopaJ/remote-director-of-customer-success%2C-apac---industrial-in-australia-at-seeq	Director of Customer Success, APAC - Industrial	Seeq	http error 410		j_88cccbb65d85
2026-09-12	https://job-boards.greenhouse.io/altium/jobs/4671585006	Academic Account Representative	Altium	官方职位接口已不存在该岗位		j_89d77f63ca7a
2026-09-12	https://jobs.workable.com/view/kZasLa4VE2QHFXjeGieKPS/marketing-strategist-(growth-marketing	Marketing Strategist (Growth Marketing)	Konew FinTech Corporation Limited	http error 410		j_8ac65331b7a3
2026-09-12	https://job-boards.greenhouse.io/guidepoint/jobs/8382611002	Talent Acquisition Intern 招聘实习生	Guidepoint	官方职位接口已不存在该岗位		j_8c7839a14304
2026-09-12	https://jobs.lever.co/weloglobal/bd1048ad-4dd6-4355-999a-1fa8abc39e18	Senior Project Manager	Welo Global	官方职位接口已不存在该岗位		j_8ddb714805a6
2026-09-12	https://jobs.lever.co/oxylabs/4b5e363a-5139-47a0-953b-307caa441adb	Performance Marketing Manager (China)	Oxylabs	官方职位接口已不存在该岗位		j_8ecd2e4d1f38
2026-09-12	https://jobs.lever.co/spreetail/ab20fc72-7f3f-4b1f-9645-6f39338d0029	Ecommerce Account Manager - Native Mandarin Speaking	Spreetail	官方职位接口已不存在该岗位		j_8ed5befad0f5
2026-09-12	https://job-boards.greenhouse.io/gitlab/jobs/8591221002	Senior Solutions Architect, Global SI (India)	GitLab	官方职位接口已不存在该岗位		j_9049082525b7
2026-09-12	https://job-boards.eu.greenhouse.io/remotepeople/jobs/4881308101	Accounts Payable Specialist	Remote People	官方职位接口已不存在该岗位		j_9127307a667b
2026-09-12	https://jobs.lever.co/dlocal/064e63f8-49aa-46d8-afde-93167c027615	Regulatory Performance & Assurance Officer APAC	dLocal	官方职位接口已不存在该岗位		j_915cf0f1949a
2026-09-12	https://jobs.citi.com/job/shanghai/research-analyst-china-securities-newco/287/95664760432	Research Analyst (China Securities NewCo)	Citi	http error 404		j_920461001d90
2026-09-12	https://jobs.lever.co/vo2-group/17c1ba7f-64ca-4c1e-a26b-82f1e1e6571e	[VO2 APAC] - IT PMO	VO2 Group	官方职位接口已不存在该岗位		j_928752f2560b
2026-09-12	https://job-boards.greenhouse.io/adjustjobs/jobs/4653859006	Account Executive/Customer Success Manager - China based in Shenzhen	Adjust	官方职位接口已不存在该岗位		j_9396083ca709
2026-09-12	https://jobs.lever.co/weloglobal/90249c0e-aee7-4981-8168-8348f1774f66	German into Simplified Chinese Patent translator(德语到中文专利兼职译员)	Welo Global	官方职位接口已不存在该岗位		j_94e425cfb653
2026-09-12	https://job-boards.greenhouse.io/freshprints/jobs/6107426004	Sourcing and Order Merchandiser 跟单	Fresh Prints	官方职位接口已不存在该岗位		j_9553a5ae589b
2026-09-12	https://jobs.workable.com/view/9ernjKt9mFgbASfHVAY4Uy/brand-creative-(art	Brand Creative (Art) - Film, Motion & AI	moomoo	http error 410		j_96921fa87c52
2026-09-12	https://jobs.workable.com/view/8UDXMyYtPwUbBiGRFYjWwA/customer-success---australia-clients---remote-in-philippines-at-sleek	Customer Success - Australia Clients - Remote	Sleek	http error 410		j_9839102dc252
2026-09-12	https://jobs.workable.com/view/wDmeq9ncSvdVWjvSFhz1wd/remote-mandarin-bilingual-%7C-virtual-assistants-in-quezon-city-at-global-medical-virtual-assistants	Mandarin Bilingual | Virtual Assistants	Global Medical Virtual Assistants	http error 410		j_98550c7df4f8
2026-09-12	https://job-boards.greenhouse.io/impact/jobs/8589261002	Lead Technical Services Engineer	impact.com	官方职位接口已不存在该岗位		j_98fbf94369f3
2026-09-12	https://jobs.lever.co/weloglobal/cc87d396-8361-424b-a925-30a184c5e22d	Talent Community Manager – Life Sciences	Welo Global	官方职位接口已不存在该岗位		j_991c0f585d39
2026-09-12	https://job-boards.greenhouse.io/authenticbrandsgroup/jobs/5822731004	VP, Brand Management - Reebok APAC	Authentic Brands Group	官方职位接口已不存在该岗位		j_9a2d0f89cc72
2026-09-12	https://jobs.lever.co/Sprinto/11a4a6e1-e891-48d1-b6b5-9cd71262b23f	Lead Product Support Engineer	Sprinto	官方职位接口已不存在该岗位		j_9d8265fd7cd9
2026-09-12	https://jobs.lever.co/weloglobal/05839637-b19e-476a-8647-027c182cb3ef	Lead Recruiter – Regulatory & Clinical (CRO/Pharma)	Welo Global	官方职位接口已不存在该岗位		j_9d9ed973c2bc
2026-09-12	https://job-boards.greenhouse.io/gitlab/jobs/8521684002	Candidate Experience Specialist, Contractor	GitLab	官方职位接口已不存在该岗位		j_9e4e77c29a2c
2026-09-12	https://jobs.lever.co/unlimit/c6813826-066a-41b5-aede-7d8a71fd1fc1	Merchant Support Specialist APAC	Unlimit	官方职位接口已不存在该岗位		j_9ed299c06d9c
2026-09-12	https://job-boards.greenhouse.io/guidepoint/jobs/8523907002	Product Manager(Technical)	Guidepoint	官方职位接口已不存在该岗位		j_a0082f30ca1a
2026-09-12	https://jobs.lever.co/getwingapp/033b12e4-2d4b-4e71-8368-0d6298c00a4d	Customer Service Representative | Bilingual: Mandarin-English (Remote)	Wing Assistant	官方职位接口已不存在该岗位		j_a03f500a9fcf
2026-09-12	https://job-boards.greenhouse.io/correlationone/jobs/6134543004	Curriculum Developer: Data Center Technician (contract; part time)	Correlation One	官方职位接口已不存在该岗位		j_a0a68cd25cc5
2026-09-12	https://job-boards.greenhouse.io/figma/jobs/6010954004?gh_jid=6010954004	Enterprise Support Specialist, Korean Speaking (Singapore)	Figma	官方职位接口已不存在该岗位		j_a2f481dbaabf
2026-09-12	https://job-boards.greenhouse.io/impact/jobs/8312766002	Director of Marketing, Greater China	impact.com	官方职位接口已不存在该岗位		j_a32632fbc565
2026-09-12	https://careers.cathaypacific.com/en/careers/jobs/china/product-development-growth-manager-30885	Product Development & Growth Manager	Cathay / Cathay Careers	http error 404		j_a34bad4085fc
2026-09-12	https://job-boards.greenhouse.io/flexport/jobs/8048084	Account Service Delivery Associate	Flexport	官方职位接口已不存在该岗位		j_a45daed930af
2026-09-12	https://jobs.workable.com/view/kUGSnCS2YRCS71N9LNJti8/remote-field-application-engineer-(machine-learning)-in-china-at-quadric%2C-inc	Field Application Engineer (Machine Learning)	quadric, Inc	http error 410		j_a47c6fb3bb40
2026-09-12	https://job-boards.greenhouse.io/teneolinkedin/jobs/7802593003	Internship, Financial Advisory	Teneo	官方职位接口已不存在该岗位		j_a4e68d4704c0
2026-09-12	https://stripe.com/jobs/listing/risk-operations-analyst-mandarin-speaking/7994384	Risk Operations Analyst (Mandarin Speaking)	Stripe	http error 404		j_a657ccd15d08
2026-09-12	https://jobs.workable.com/view/exi7hmafGKdrBBAm1WNp6o/senior-business-analyst---health-insurance-(fully-remote)-in-dublin-at-covergo	Senior Business Analyst - Health Insurance (Fully Remote)	CoverGo	http error 410		j_a6b26e17cb7f
2026-09-12	https://job-boards.greenhouse.io/sonymusicentertainment/jobs/7890365002	Supervisor, Marketing-RCA	Sony Music	官方职位接口已不存在该岗位		j_a79f60fa6b9e
2026-09-12	https://careers.marriott.com/sr-manager-pmo-customer/job/2ADF83836ACB7DC2BC3F95888D7CEC13	Sr Manager, PMO, Customer	Marriott International / Marriott Careers	http error 404		j_a7fd728c946b
2026-09-12	https://job-boards.greenhouse.io/globalizationpartners/jobs/7747063003	Sr. Manager, Customer Success	G-P	官方职位接口已不存在该岗位		j_a907bc6b8d31
2026-09-12	https://job-boards.greenhouse.io/monsterenergyapac/jobs/4216490009	Key Account Manager - Shanghai, China	Monster Energy	官方职位接口已不存在该岗位		j_a97fb7607827
2026-09-12	https://jobs.lever.co/xsolla/86377699-ad33-419d-b81d-dfbf9d859b10	Backend Engineer (Golang&PHP)	Xsolla	官方职位接口已不存在该岗位		j_a9e09c167026
2026-09-12	https://careers.nike.com/senior-manager-digital-marketing-gc-converse/job/R-83785	Senior Manager, Digital Marketing, GC - Converse	Converse / Nike Careers	http error 404		j_ac59d5639472
2026-09-12	https://jobs.workable.com/view/6JYJtVPy1w95MYTkcLheuF/part-time-esl-teacher-in-shanghai%2C-china-in-shanghai-at-jadeclass-education	Part-time ESL Teacher in Shanghai, China	Jadeclass Education	http error 410		j_ac7376885f73
2026-09-12	https://jobs.ashbyhq.com/bjakcareer/7517270c-bfb0-4a7d-962c-d38a1a284503	PR & Communications Manager	Bjak	页面未找到岗位标题		j_ad01fcfa83fd
2026-09-12	https://job-boards.greenhouse.io/freshprints/jobs/6103586004	Sourcing and Order Specialist	Fresh Prints	官方职位接口已不存在该岗位		j_af45fad9f90e
2026-09-12	https://job-boards.greenhouse.io/agency/jobs/4707898101	Mandarin Chinese Voice Actor - Freelance AI Trainer Project	Invisible Agency	海外 AI Trainer/评测岗缺少中国大陆可投证据		j_af51f8744f18
2026-09-12	https://jobs.lever.co/popsockets/94fefcfc-5c08-4aa2-8c74-88b1bbb200dd	Director, China Marketing	PopSockets	官方职位接口已不存在该岗位		j_afe7398968a1
2026-09-12	https://job-boards.greenhouse.io/appier/jobs/6783397	Account Manager - Beijing, China	Appier	官方职位接口已不存在该岗位		j_b108458fb71e
2026-09-12	https://jobs.lever.co/hypebeast/cfa45cd1-2d39-4d9e-ad65-ebc0cfe97be7	Marketing Manager, China	Hypebeast	官方职位接口已不存在该岗位		j_b38ac6d89e13
2026-09-12	https://jobs.lever.co/weloglobal/c321add1-b7cb-4390-ae91-6f338ec0e6ee	Korean (Korea) <> English (United States) Lyric Translation Reviewer	Welo Global	官方职位接口已不存在该岗位		j_b3d4d37129a5
2026-09-12	https://job-boards.greenhouse.io/casetify/jobs/5976123004	Growth Marketing Manager	CASETiFY	官方职位接口已不存在该岗位		j_b5105283055d
2026-09-12	https://jobs.lever.co/90seconds/3a5d3f31-0ea8-41dd-8295-81a8cf5b87f8	Payments Specialist	90 Seconds	官方职位接口已不存在该岗位		j_b55a5d23b5c8
2026-09-12	https://jobs.ashbyhq.com/photoroom/21d7187d-9d43-4d19-8580-13bf6513f1c0	Customer Support Agent (Freelance/Part time)	Photoroom	页面未找到岗位标题		j_b55fc8497e02
2026-09-12	https://jobs.lever.co/shopback-2/a962bf59-3298-4112-949a-c820f5f5c349	Sales Operations & Strategy Intern	ShopBack	官方职位接口已不存在该岗位		j_b5a758c95e8c
2026-09-12	https://jobs.lever.co/weloglobal/1af55554-dad4-48ad-97ca-6550fab8cf4c	Non-Linguistic Quality Control Specialists (China)	Welo Global	官方职位接口已不存在该岗位		j_b8e34e9cf084
2026-09-12	https://jobs.ashbyhq.com/singular/14e043f3-524c-45a6-91c9-3765718de243	Sales Development Representative, China	Singular	官方公开职位列表已不存在该岗位		j_b944df54bb3f
2026-09-12	https://stripe.com/jobs/listing/product-support-specialist-mandarin-speaking/7945056	Product Support Specialist (Mandarin-speaking)	Stripe	http error 404		j_b945fa6dc14c
2026-09-12	https://job-boards.greenhouse.io/aplayers/jobs/5818938004	Localization Specialist - Chinese (Mandarin), Contract	MrBeast Contract Jobs / CreatorGlobal	官方职位接口已不存在该岗位		j_b94b65e7f6de
2026-09-12	https://job-boards.eu.greenhouse.io/remotepeople/jobs/4742894101	Senior Manager of RevOps	Remote People	官方职位接口已不存在该岗位		j_b96fb6c2b363
2026-09-12	https://job-boards.eu.greenhouse.io/cision/jobs/4881049101	Communications Strategist, Global Communications	Cision	官方职位接口已不存在该岗位		j_bb69d9d48dbc
2026-09-12	https://job-boards.eu.greenhouse.io/remotepeople/jobs/4826189101	Client Support Specialist	Remote People	官方职位接口已不存在该岗位		j_bb965593b8f2
2026-09-12	https://job-boards.greenhouse.io/theeconomistgroup/jobs/4877827101	Customer Success Manager	The Economist Group	官方职位接口已不存在该岗位		j_bd544bb952ef
2026-09-12	https://job-boards.greenhouse.io/adjustjobs/jobs/4688267006	Account Executive	Adjust	官方职位接口已不存在该岗位		j_bf7c19e5474d
2026-09-12	https://jobs.ashbyhq.com/scape/2c87ea2a-2d1e-4bdd-a92c-bf76a092e98c	Senior Community Manager, APAC	Scape	官方公开职位列表已不存在该岗位		j_c14b0ad12856
2026-09-12	https://jobs.lever.co/pattern/6a8f5183-6fe8-48ef-97d5-d650ba3a4bda	Sales Engineer - Shanghai (E-commerce)	Pattern	官方职位接口已不存在该岗位		j_c2bbe70a7499
2026-09-12	https://job-boards.greenhouse.io/clickhouse/jobs/5809495004	Senior Technical Customer Support Engineer - Japan	ClickHouse	官方职位接口已不存在该岗位		j_c2ffb5369c83
2026-09-12	https://job-boards.greenhouse.io/hasbro/jobs/4295409009	Commercial Brand Manager	Hasbro	官方职位接口已不存在该岗位		j_c4591485ed2b
2026-09-12	https://job-boards.greenhouse.io/impact/jobs/8169226002	(Senior) Customer Success Manager	impact.com	官方职位接口已不存在该岗位		j_c7c8f83710ec
2026-09-12	https://job-boards.greenhouse.io/fictiv/jobs/8379913002	Logistics Coordinator	Fictiv	官方职位接口已不存在该岗位		j_c82865be4432
2026-09-12	https://jobs.workable.com/view/4WTkUF5ZTPDGJvNm4WY29F/remote-senior-manager%2C-product-designer---ux%2Fui-in-china-at-makro-pro	Senior Manager, Product Designer - UX/UI	CP Axtra	http error 410		j_c989b9715e1f
2026-09-12	https://jobs.workable.com/view/8Mf11nqVmENBZkJCoEHobV/hybrid-trade-marketing-manager%2C-hong-kong-%26-macau-in-hong-kong-at-charlotte-tilbury	Trade Marketing Manager, Hong Kong & Macau	Charlotte Tilbury	http error 410		j_cb1378c8e62d
2026-09-12	https://job-boards.greenhouse.io/monsterenergyapac/jobs/4219112009	Inventory Control Lead, APAC (China)	Monster Energy APAC	官方职位接口已不存在该岗位		j_cb6a043246d1
2026-09-12	https://jobs.lever.co/canarytechnologies/9339d87c-17c1-4ea0-99a2-aa62e570fcf0	Customer Success Manager	Canary Technologies Corp	官方职位接口已不存在该岗位		j_cc1564cca7a6
2026-09-12	https://jobs.lever.co/hypebeast/83caa071-0fd0-44f0-a645-aab1fca7a12f	Social Media Coordinator	Hypebeast	官方职位接口已不存在该岗位		j_cd244ef419a3
2026-09-12	https://job-boards.eu.greenhouse.io/remotepeople/jobs/4874363101	Junior Bank Reconciliation Analyst	Remote People	官方职位接口已不存在该岗位		j_cd967a359800
2026-09-12	https://job-boards.greenhouse.io/adjustjobs/jobs/4653921006	Associate Integration Engineer	Adjust	官方职位接口已不存在该岗位		j_cd976c45a631
2026-09-12	https://jobs.workable.com/view/gUxaJt3r3EdZHm8RaTxCVk/nonprofit-experience-%26-partnership-associate%2C-%28remote%2C-china%29-in-guangzhou-at-visit.org	Nonprofit Experience & Partnership Associate, (remote, China)	Visit.org	http error 410		j_cd97a048c9d7
2026-09-12	https://jobs.lever.co/Coda/475cac8d-6bd6-4443-9b23-0771b944a96a	Senior Account Manager	Coda	官方职位接口已不存在该岗位		j_d033381555ca
2026-09-12	https://jobs.lever.co/shopback-2/58157741-26fc-48c8-867a-8924d58f997e	Contract Sales Operations & Strategy Associate (6-Months)	ShopBack	官方职位接口已不存在该岗位		j_d18148b231dc
2026-09-12	https://jobs.workable.com/view/5NYZGtXMZCDnwk3ihP9bAX/crm-%26-membership-executive-(7-month-contract	CRM & Membership Executive (7-Month Contract)	Decathlon Hong Kong	http error 410		j_d398cb52aa3a
2026-09-12	https://jobs.ashbyhq.com/lilt-production/ec8abf19-b54f-4cd2-bb0f-9bec3c36bc18	Educational Technology AI Rater & Evaluator	LILT	页面未找到岗位标题		j_d3fba286d030
2026-09-12	https://jobs.lever.co/veeva/4a8835fe-d0ab-40c8-8164-db1527bd5905	Solution Architect - AI Solution	Veeva Systems	官方职位接口标题不匹配: Consultant - AI Agent Implementation		j_d4b279664fdd
2026-09-12	https://careers.airbnb.com/positions/7768472?gh_jid=7768472	Senior Software Engineer, Global Markets (Backend)	Airbnb	http error 404		j_d51d017edf1f
2026-09-12	https://www.evonik.com/en/careers/jobs/job.html?jobId=R49799	Customer Service Representative (Contractor)	Evonik / 公司官网	http error 404		j_d55ea58da22b
2026-09-12	https://jobs.workable.com/view/3DTqRCyXv2Mv62SKhHMKuu/hybrid-social-media-marketing-in-shenzhen-at-vivaia	Social Media Marketing	VIVAIA	http error 410		j_dccf87a56a45
2026-09-12	https://jobs.lever.co/collabora/a2a952df-0e8f-4df3-9d8e-395d59790a01	GPU Consultant Engineer (Remote/Anywhere)	Collabora Productivity	官方职位接口已不存在该岗位		j_dd7182a05cec
2026-09-12	https://jobs.workable.com/view/choMuu9mLfJgEfYuXRKMaj/remote-lifecycle-engagement-specialist-in-singapore-at-sleek	Lifecycle Engagement Specialist	Sleek	http error 410		j_ddcfaf1617f9
2026-09-12	https://jobs.workable.com/view/baMfTuvHavRdLemthYjrKh/hybrid-senior-sales-manager---mainland-china-in-shenzhen-at-sleek	Senior Sales Manager - Mainland China	Sleek	http error 410		j_df79380790d1
2026-09-12	https://job-boards.greenhouse.io/maravailifesciences/jobs/4699987005	Senior Technical Sales Manager, China	Maravai LifeSciences	官方职位接口已不存在该岗位		j_dfcced7cddc6
2026-09-12	https://job-boards.greenhouse.io/forter/jobs/8640372002	Account Manager	Forter	官方职位接口已不存在该岗位		j_dfd84a492589
2026-09-12	https://jobs.lever.co/neowiz/7251ab0f-9b89-4209-947d-37a89d2b390f	[NEOWIZ China] Senior Brand Manager	Neowiz	官方职位接口已不存在该岗位		j_e11972952278
2026-09-12	https://jobs.lever.co/weloglobal/12063f63-1121-4f74-872f-eefa3d70fa1f	Mandarin (China) Bilingual Audio Specialist	Welo Global / Welo Data	官方职位接口已不存在该岗位		j_e295e792241e
